type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,00:00:00:00:00:00,-55,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214748970,0,84,0,0,1214.92,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 -5 9 -2 8 -4 9 -2 8 -3 9 -1 8 -3 10 -1 9 1 7 0 9 0 10 -1 9 -2 7 -1 7 1 7 -1 7 1 6 -1 6 0 7 0 7 1 7 1 5 0 7 1 8 0 7 -1 0 0 5 0 5 -2 5 -1 4 -2 5 -1 5 -2 5 -2 5 -1 4 -2 4 -2 5 -3 5 -3 4 -3 4 -2 3 -4 3 -3 3 -4 3 -4 3 -4 4 -5 5 -4 3 -4 3 -5 2 -5 3 -6 3 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-55,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214752181,0,84,0,0,1214.93,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 8 -10 7 -9 7 -10 7 -10 6 -11 5 -11 4 -11 3 -10 3 -9 3 -11 4 -10 4 -10 4 -10 3 -10 2 -10 3 -10 3 -8 2 -9 2 -8 2 -8 2 -8 2 -8 2 -8 3 -7 3 -8 3 0 0 -7 3 -6 3 -7 4 -6 3 -6 3 -6 3 -6 3 -6 3 -5 3 -5 3 -5 5 -5 4 -4 5 -4 5 -4 4 -4 5 -3 5 -3 5 -3 6 -2 5 -3 6 -2 6 -2 6 -1 7 -1 7 -1 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214753059,0,84,0,0,1214.94,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 -10 3 -10 1 -9 4 -10 3 -8 5 -10 5 -8 4 -7 3 -8 4 -8 3 -8 4 -8 4 -9 3 -8 4 -7 3 -8 4 -7 4 -6 4 -7 3 -6 3 -6 2 -7 3 -6 2 -7 2 -7 3 -8 0 0 2 -5 1 -6 1 -7 1 -5 1 -6 1 -6 1 -6 1 -6 0 -5 0 -5 -1 -6 -1 -6 -2 -6 -1 -5 -2 -5 -2 -6 -2 -5 -3 -6 -2 -5 -3 -4 -4 -5 -4 -5 -4 -5 -5 -5 -5 -5 -5 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-52,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214756179,0,84,0,0,1214.94,384,[84 -64 4 0 0 0 0 0 0 0 0 0 3 -13 4 -12 4 -13 4 -13 5 -11 7 -12 6 -11 8 -10 6 -9 7 -9 7 -11 6 -10 6 -9 6 -9 6 -8 6 -9 6 -8 6 -7 6 -7 6 -7 6 -7 5 -7 5 -6 5 -7 5 -8 4 -8 0 0 4 -6 4 -7 4 -8 3 -6 4 -7 3 -7 3 -7 2 -7 2 -6 2 -7 1 -8 1 -7 1 -6 1 -7 0 -6 0 -7 -1 -8 -1 -8 -1 -7 -1 -7 -1 -8 -2 -8 -2 -8 -3 -8 -3 -8 -3 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-55,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214760148,0,84,0,0,1214.95,384,[84 -64 4 0 0 0 0 0 0 0 0 0 12 1 12 1 11 1 12 2 10 3 11 3 10 4 10 4 9 4 8 4 10 3 9 3 9 3 8 4 8 5 8 4 8 4 7 4 7 4 7 4 7 4 6 4 6 3 7 3 7 3 7 2 0 0 6 2 6 2 7 1 6 1 6 1 6 1 6 1 6 0 6 0 6 0 6 -1 6 0 5 -1 5 -1 5 -2 6 -2 6 -3 6 -3 6 -3 5 -3 6 -3 5 -4 5 -4 5 -5 5 -5 5 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214762888,0,84,0,0,1214.95,384,[84 -64 4 0 0 0 0 0 0 0 0 0 9 -11 9 -10 8 -10 9 -10 9 -9 10 -8 11 -7 10 -7 10 -6 9 -6 10 -7 9 -7 8 -6 9 -6 8 -5 8 -6 9 -5 8 -4 8 -5 8 -4 8 -4 7 -4 7 -3 8 -4 7 -5 7 -5 0 0 6 -4 6 -5 6 -5 5 -5 5 -5 5 -5 5 -5 5 -6 4 -5 4 -6 4 -6 4 -5 3 -5 4 -6 3 -7 3 -7 2 -7 2 -7 2 -8 1 -7 2 -8 1 -8 1 -8 0 -8 1 -9 0 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214772816,0,84,0,0,1214.96,384,[84 -64 4 0 0 0 0 0 0 0 0 0 8 -5 7 -7 8 -5 7 -6 8 -4 8 -4 9 -3 9 -2 8 -4 7 -1 9 -4 9 -4 9 -2 7 -2 7 -2 7 -2 7 -2 7 0 6 -2 6 0 7 -1 6 -2 6 -1 6 -2 6 -2 7 -2 0 0 4 -2 5 -1 4 -3 4 -1 4 -3 5 -1 6 -2 5 -4 3 -3 4 -2 3 -5 4 -4 4 -3 3 -4 4 -3 3 -5 2 -5 2 -5 2 -5 2 -4 4 -6 2 -6 2 -5 1 -7 2 -6 2 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214784929,0,84,0,0,1214.96,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -9 -5 -10 -5 -9 -4 -9 -3 -10 -2 -9 -2 -10 -3 -14 -1 -11 -1 -8 -1 -10 -2 -12 -2 -11 -2 -9 0 -8 -1 -9 -1 -8 -1 -8 0 -7 0 -8 0 -10 0 -8 1 -6 0 -8 -1 -10 -1 -9 0 0 0 -7 -1 -6 -1 -7 -1 -6 0 -6 -2 -6 -2 -8 -1 -7 -2 -5 -2 -7 -4 -7 -2 -6 -2 -5 -2 -6 -2 -5 -3 -5 -4 -5 -3 -4 -4 -6 -5 -6 -4 -5 -4 -4 -6 -6 -5 -4 -5 -5 -6 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214792825,0,84,0,0,1214.97,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -13 4 -14 4 -13 4 -13 5 -12 6 -12 7 -11 8 -10 7 -9 6 -10 7 -10 7 -9 6 -9 6 -9 6 -8 7 -9 6 -8 6 -7 5 -8 7 -7 6 -7 5 -7 5 -6 5 -8 5 -7 5 -7 0 0 4 -7 4 -7 3 -7 3 -7 3 -7 3 -7 3 -7 1 -7 2 -7 2 -7 1 -8 1 -7 1 -7 0 -7 0 -8 -1 -7 -1 -8 -1 -8 -1 -8 -2 -7 -2 -8 -2 -8 -2 -7 -4 -8 -3 -8 -4 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-90,0,6,1,1214802791,0,84,0,0,1214.98,384,[84 -64 4 0 0 0 0 0 0 0 0 0 3 12 3 13 3 12 2 13 1 12 0 12 0 11 -1 11 -1 11 -1 10 0 12 0 11 0 11 -1 10 -2 10 -1 10 -2 9 -2 8 -2 9 -2 10 -2 8 -1 8 -2 7 -1 9 -1 9 -1 8 0 0 0 7 0 7 1 8 1 6 0 7 1 7 1 6 1 6 1 6 1 6 2 6 2 6 2 6 3 6 3 5 4 5 4 5 5 5 4 5 4 4 4 5 5 4 5 4 7 3 6 4 7 4 0 0 0 0 0 0 0 0 0 0 ]
