type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245732168,0,84,0,0,1245.9,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 9 1 8 1 8 0 8 0 7 -1 8 -1 8 -2 8 -1 7 -2 7 -2 8 -2 7 -2 7 -2 6 -3 6 -2 7 -2 6 -3 5 -2 6 -3 6 -3 5 -2 5 -3 5 -2 5 -1 5 -2 6 0 0 -1 5 -1 5 0 5 0 5 -1 5 0 5 0 5 0 5 0 5 0 5 1 5 0 5 1 5 1 5 2 5 2 5 3 6 3 5 2 6 2 5 2 6 3 6 3 6 4 6 4 6 4 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245732168,0,84,0,0,1245.9,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 9 1 8 1 8 0 8 0 7 -1 8 -1 8 -2 8 -1 7 -2 7 -2 8 -2 7 -2 7 -2 6 -3 6 -2 7 -2 6 -3 5 -2 6 -3 6 -3 5 -2 5 -3 5 -2 5 -1 5 -2 6 0 0 -1 5 -1 5 0 5 0 5 -1 5 0 5 0 5 0 5 0 5 0 5 1 5 0 5 1 5 1 5 2 5 2 5 3 6 3 5 2 6 2 5 2 6 3 6 3 6 4 6 4 6 4 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245732168,0,84,0,0,1245.9,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 9 1 8 1 8 0 8 0 7 -1 8 -1 8 -2 8 -1 7 -2 7 -2 8 -2 7 -2 7 -2 6 -3 6 -2 7 -2 6 -3 5 -2 6 -3 6 -3 5 -2 5 -3 5 -2 5 -1 5 -2 6 0 0 -1 5 -1 5 0 5 0 5 -1 5 0 5 0 5 0 5 0 5 0 5 1 5 0 5 1 5 1 5 2 5 2 5 3 6 3 5 2 6 2 5 2 6 3 6 3 6 4 6 4 6 4 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245732168,0,84,0,0,1245.9,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 9 1 8 1 8 0 8 0 7 -1 8 -1 8 -2 8 -1 7 -2 7 -2 8 -2 7 -2 7 -2 6 -3 6 -2 7 -2 6 -3 5 -2 6 -3 6 -3 5 -2 5 -3 5 -2 5 -1 5 -2 6 0 0 -1 5 -1 5 0 5 0 5 -1 5 0 5 0 5 0 5 0 5 0 5 1 5 0 5 1 5 1 5 2 5 2 5 3 6 3 5 2 6 2 5 2 6 3 6 3 6 4 6 4 6 4 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245761734,0,84,0,0,1245.94,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 7 4 8 4 6 3 8 3 6 2 8 2 8 0 8 1 6 1 7 2 7 1 6 0 7 0 7 0 8 0 7 0 7 0 5 1 6 1 6 -1 6 0 4 0 5 1 6 1 5 0 5 0 0 0 5 1 4 2 5 1 4 2 5 2 4 2 4 2 4 2 3 3 4 3 3 2 4 3 4 3 4 3 3 4 3 5 3 4 3 5 4 5 3 5 4 6 3 6 3 7 2 6 3 7 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245763733,0,84,0,0,1245.94,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 -10 1 -10 1 -9 1 -9 1 -10 3 -10 3 -8 3 -8 3 -8 3 -7 3 -8 3 -8 3 -8 3 -7 3 -7 3 -7 3 -7 2 -5 3 -6 3 -6 3 -6 3 -6 3 -5 2 -6 2 -5 2 -6 0 0 2 -6 1 -6 1 -6 1 -6 1 -6 1 -6 1 -6 0 -6 0 -5 0 -5 -1 -6 -1 -6 -1 -6 -1 -6 -1 -6 -2 -7 -3 -7 -3 -8 -2 -7 -2 -7 -3 -7 -3 -7 -3 -7 -5 -7 -4 -8 -4 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245764456,0,84,0,0,1245.95,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -7 5 -8 5 -6 5 -8 4 -7 4 -8 3 -8 5 -9 2 -7 2 -7 3 -8 4 -7 3 -7 1 -8 2 -9 1 -7 1 -8 1 -6 1 -7 1 -7 1 -8 0 -6 1 -6 1 -7 2 -5 1 -6 1 0 0 -6 1 -5 1 -6 2 -5 2 -6 2 -4 2 -5 3 -5 3 -4 2 -5 3 -4 4 -4 3 -5 3 -5 3 -4 3 -5 5 -4 5 -4 5 -4 6 -4 5 -4 5 -4 6 -4 5 -3 6 -4 6 -4 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245768988,0,84,0,0,1245.95,384,[84 -64 4 0 0 0 0 0 0 0 0 0 1 8 2 7 -1 7 1 8 -2 7 -1 7 -2 8 -2 9 -2 7 -2 6 -1 7 -2 8 -3 7 -3 6 -3 6 -3 6 -3 6 -4 5 -3 5 -4 5 -3 5 -3 5 -3 4 -2 5 -2 6 -3 5 0 0 -2 5 -2 4 -2 5 -2 4 -2 5 -2 5 -1 5 -1 5 -1 5 -1 5 -1 5 0 5 0 5 0 5 -1 6 1 5 1 6 1 5 0 7 1 6 1 6 1 6 1 7 2 6 2 7 3 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245771102,0,84,0,0,1245.96,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 1 -9 0 -8 1 -10 -1 -8 -1 -9 -1 -10 -1 -8 -3 -8 -3 -8 -2 -9 -2 -8 -2 -7 -3 -8 -3 -8 -4 -7 -2 -7 -3 -6 -1 -7 -3 -7 -2 -6 -3 -6 -2 -6 -2 -7 -2 -6 -2 -6 -2 0 0 -6 -1 -5 -1 -6 -1 -5 0 -6 -1 -6 0 -6 0 -6 0 -5 0 -6 1 -6 2 -6 1 -6 1 -6 2 -5 1 -6 2 -6 3 -6 3 -6 4 -6 2 -7 3 -7 4 -6 4 -6 5 -6 4 -7 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,00:00:00:00:00:00,-53,11,1,0,1,1,1,0,0,0,0,-91,0,6,1,1245774288,0,84,0,0,1245.97,384,[84 -64 4 0 0 0 0 0 0 0 0 0 6 -7 7 -6 6 -5 6 -6 6 -5 7 -4 7 -5 7 -4 6 -4 6 -4 6 -5 6 -4 6 -3 7 -3 7 -3 5 -3 7 -2 5 -3 5 -2 7 -2 6 -1 5 -2 5 -3 5 -3 4 -3 6 -3 0 0 5 -3 4 -2 5 -3 3 -3 4 -4 4 -4 4 -4 4 -4 4 -4 3 -4 3 -5 3 -4 3 -5 3 -5 3 -5 3 -6 1 -6 2 -6 2 -7 2 -6 3 -7 2 -6 2 -7 2 -8 2 -7 2 -8 0 0 0 0 0 0 0 0 0 0 ]
